Company code,Fiscal year,Document number,Debit cost center,Credit cost center,Debit profit center,Credit profit center,Debit account AP clearing,Credit account AP clearing,Debit account AR clearing,Credit account AR clearing,Debit account types,Credit account types,Debit accounts,Credit accounts,Debit GL account text combine,Credit GL account text combine,Debit GL account text,Credit GL account text,Debit GL account is bank,Credit GL account is bank,Debit P&L,Credit P&L,Debit customer name,Credit customer name,Debit supplier name,Credit supplier name,Debit asset,Debit asset description,Credit asset,Credit asset description,Debit supplier is customer,Debit supplier is customer name,Credit supplier is customer,Credit supplier is customer name,Debit customer is supplier,Debit customer is supplier name,Credit customer is supplier,Credit customer is supplier name,Debit GL account found in CSKB,Credit GL account found in CSKB,Company code description,Fiscal period,Document type,Document type description,Posting date,Document date,Input date,Transaction code,Transaction code text,Ref transaction,Local currency,User name,User name text,Entry type,Debit account type description,Credit account type description,Debit supplier,Credit supplier,Debit supplier group,Credit supplier group,Debit supplier group text,Credit supplier group text,Debit customer,Credit customer,Debit customer group,Credit customer group,Debit customer group description,Credit customer group description,Debit tango account,Credit tango account,Debit document amount,Debit amount (Custom),Credit document amount,Credit amount (Custom)
5385,2021,100000032,:Not assigned,0000303402:OFFICE (CC5385),0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,S,100530,645000,0000100530 : COU-701325Op,0000645000 : Bank Chrg,COU-701325Op,Bank Chrg,Y,,,Y,,_,,,|,,|,,_,,,,,,,,,Y,Left Bank Pictures Ltd,7,SA,G/L Account Document,22-10-20,30-09-20,22-10-20,FB50,G/L Acct Pstg: Single Screen Trans.,BKPF,GBP,DBARLOW,,Manual,G/L accounts,G/L accounts,,,_,_,_,_,,,_,_,_,_,101000,606400,17.5,23.01,-17.5,-23.01
5385,2021,100000033,:Not assigned_:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,_,,_,,S_S,S,0000170825_0000700100,160825,0000170825 : Accum Depr HW NR_0000700100 : Oth Inc,0000160825 : Comptr HW NonRecon,Accum Depr HW NR_Oth Inc,Comptr HW NonRecon,_,,_Y,,_,_,_,,|_|,_,|,,_,_,,,_,_,,,_,,Left Bank Pictures Ltd,7,AA,Asset Posting,30-09-20,30-09-20,22-10-20,AB08,Reverse Line Items,AMBU,GBP,DBARLOW,,Regular,G/L accounts_G/L accounts,G/L accounts,_,,_,_,_,_,_,,_,_,_,_,156800_701000,155800,14398.52,18520.9,-14398.52,-18520.9
5385,2021,100000034,:Not assigned,:Not assigned_:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,,_,,_,S,S_S,160825,0000170825_0000700100,0000160825 : Comptr HW NonRecon,0000170825 : Accum Depr HW NR_0000700100 : Oth Inc,Comptr HW NonRecon,Accum Depr HW NR_Oth Inc,,_,,_Y,,_,,_,|,,|_|,_,_,,_,_,,,_,_,,_,Left Bank Pictures Ltd,7,AA,Asset Posting,30-09-20,30-09-20,22-10-20,AB01,Create asset transactions,AMBU,GBP,DBARLOW,,Regular,G/L accounts,G/L accounts_G/L accounts,,_,_,_,_,_,,_,_,_,_,_,155800,156800_701000,14398.52,18520.9,-14398.52,-18520.9
5385,2021,100000035,:Not assigned_:Not assigned,:Not assigned_:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,_,_,_,_,S_S,S_S,0000100510_0000210931,0000210931_0000100510,0000100510 : COU-534779Op_0000210931 : VAT Clrng 2b Paid,0000210931 : VAT Clrng 2b Paid_0000100510 : COU-534779Op,COU-534779Op_VAT Clrng 2b Paid,VAT Clrng 2b Paid_COU-534779Op,Y_,_Y,_,_,_,_,_,_,|_|,_,|_|,_,_,_,_,_,_,_,_,_,_,_,Left Bank Pictures Ltd,7,SA,G/L Account Document,20-10-20,20-10-20,23-10-20,FB50,G/L Acct Pstg: Single Screen Trans.,BKPF,GBP,DBARLOW,,Manual,G/L accounts_G/L accounts,G/L accounts_G/L accounts,_,_,_,_,_,_,_,_,_,_,_,_,101000_207000,207000_101000,1303326.59,1687547.37,-1303326.59,-1687547.37
5385,2021,100000036,:Not assigned_0000303402:OFFICE (CC5385),:Not assigned_0000303402:OFFICE (CC5385),0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,_,_,_,_,S_S,S_S,0000100520_0000645000,0000100510_0000645000,0000100520 : COU-534809Op_0000645000 : Bank Chrg,0000100510 : COU-534779Op_0000645000 : Bank Chrg,COU-534809Op_Bank Chrg,COU-534779Op_Bank Chrg,Y_,Y_,_Y,_Y,_,_,_,_,|_|,_,|_|,_,_,_,_,_,_,_,_,_,_Y,_Y,Left Bank Pictures Ltd,7,SA,G/L Account Document,1/10/2020,1/10/2020,23-10-20,FB50,G/L Acct Pstg: Single Screen Trans.,BKPF,GBP,DBARLOW,,Manual,G/L accounts_G/L accounts,G/L accounts_G/L accounts,_,_,_,_,_,_,_,_,_,_,_,_,101000_606400,101000_606400,120081.15,155145.61,-120081.15,-155145.61
5385,2021,100000037,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,S,100520,100510,0000100520 : COU-534809Op,0000100510 : COU-534779Op,COU-534809Op,COU-534779Op,Y,Y,,,,_,,,|,,|,,_,,,,,,,,,,Left Bank Pictures Ltd,7,SA,G/L Account Document,1/10/2020,1/10/2020,23-10-20,FB50,G/L Acct Pstg: Single Screen Trans.,BKPF,GBP,DBARLOW,,Manual,G/L accounts,G/L accounts,,,_,_,_,_,,,_,_,_,_,101000,101000,127.85,165.18,-127.85,-165.18
5385,2021,100000038,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,S,100530,100510,0000100530 : COU-701325Op,0000100510 : COU-534779Op,COU-701325Op,COU-534779Op,Y,Y,,,,_,,,|,,|,,_,,,,,,,,,,Left Bank Pictures Ltd,7,SA,G/L Account Document,1/10/2020,1/10/2020,23-10-20,FB50,G/L Acct Pstg: Single Screen Trans.,BKPF,GBP,DBARLOW,,Manual,G/L accounts,G/L accounts,,,_,_,_,_,,,_,_,_,_,101000,101000,20000.0,25840.13,-20000.0,-25840.13
5385,2021,100000039,0000303402:OFFICE (CC5385),0000303402:OFFICE (CC5385),0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,S,600005,600000,0000600005 : Sal&WagProdFreLancer,0000600000 : Salaries And Wages,Sal&WagProdFreLancer,Salaries And Wages,,,Y,Y,,_,,,|,,|,,_,,,,,,,,Y,Y,Left Bank Pictures Ltd,7,SA,G/L Account Document,20-10-20,20-10-20,23-10-20,FB50,G/L Acct Pstg: Single Screen Trans.,BKPF,GBP,DBARLOW,,Manual,G/L accounts,G/L accounts,,,_,_,_,_,,,_,_,_,_,601000,601000,1513.78,1960.04,-1513.78,-1960.04
5385,2021,100000040,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,S,100510,100520,0000100510 : COU-534779Op,0000100520 : COU-534809Op,COU-534779Op,COU-534809Op,Y,Y,,,,_,,,|,,|,,_,,,,,,,,,,Left Bank Pictures Ltd,7,SA,G/L Account Document,23-10-20,23-10-20,26-10-20,FB50,G/L Acct Pstg: Single Screen Trans.,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts,G/L accounts,,,_,_,_,_,,,_,_,_,_,101000,101000,5030.09,6580.87,-5030.09,-6580.87
5385,2021,100000041,:Not assigned,:Not assigned,0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,,,,,S,S,160425,164000,0000160425 : Furn & Fix NonRecon,0000164000 : Cap Asset Clrng Acq,Furn & Fix NonRecon,Cap Asset Clrng Acq,,,,,,_,,,|,,|,,_,,,,,,,,,,Left Bank Pictures Ltd,7,AA,Asset Posting,23-10-20,23-10-20,26-10-20,ABZON,Acquis. w/Autom. Offsetting Entry,AMBU,GBP,SCAINE,Stephanie Caine,Regular,G/L accounts,G/L accounts,,,_,_,_,_,,,_,_,_,_,155600,155200,7360.0,9629.1,-7360.0,-9629.1
5385,2021,100000042,0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385),:Not assigned,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES,__,,__,,S_S_S,S,0000612000_0000601034_0000621000,140600,0000612000 : Rent Bldg_0000601034 : Life Insrc Emp_0000621000 : Insrc Expn,0000140600 : Ppd Prepaid Oth,Rent Bldg_Life Insrc Emp_Insrc Expn,Ppd Prepaid Oth,__,,Y_Y_Y,,__,_,__,,|_|_|,__,|,,_,__,,,__,__,,,Y_Y_Y,,Left Bank Pictures Ltd,7,SA,G/L Account Document,23-10-20,23-10-20,28-10-20,FB50,G/L Acct Pstg: Single Screen Trans.,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts_G/L accounts,G/L accounts,__,,_,_,_,_,__,,_,_,_,_,603300_601600_602300,108700,15197.46,19882.85,-15197.46,-19882.85
5385,2021,100000043,0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_:Not assigned_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385),:Not assigned_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385),0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,___________,_______,___________,_______,S_S_S_S_S_S_S_S_S_S_S_S,S_S_S_S_S_S_S_S,0000600000_0000632000_0000602000_0000516100_0000633000_0000640030_0000620000_0000644000_0000617000_0000622020_0000610075_0000642000,0000201000_0000633000_0000623000_0000617000_0000620000_0000622020_0000610000_0000642000,0000600000 : Salaries And Wages_0000632000 : Audit Fees_0000602000 : Pens Expn_0000516100 : Duty/Levy_0000633000 : Prof Fee_0000640030 : Offsite Storage_0000620000 : Telephone Telec Expn_0000644000 : Advertising_0000617000 : M&R M&E_0000622020 : Electricity_0000610075 : T&E Taxi_0000642000 : IT Svcs Chrg Corp,0000201000 : Accrd Expn_0000633000 : Prof Fee_0000623000 : Materials & Supplies_0000617000 : M&R M&E_0000620000 : Telephone Telec Expn_0000622020 : Electricity_0000610000 : T&E Airfare_0000642000 : IT Svcs Chrg Corp,Salaries And Wages_Audit Fees_Pens Expn_Duty/Levy_Prof Fee_Offsite Storage_Telephone Telec Expn_Advertising_M&R M&E_Electricity_T&E Taxi_IT Svcs Chrg Corp,Accrd Expn_Prof Fee_Materials & Supplies_M&R M&E_Telephone Telec Expn_Electricity_T&E Airfare_IT Svcs Chrg Corp,___________,_______,Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y,_Y_Y_Y_Y_Y_Y_Y,___________,_,___________,_______,|_|_|_|_|_|_|_|_|_|_|_|,___________,|_|_|_|_|_|_|_|,_______,_,___________,_______,_______,___________,___________,_______,_______,Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y,_Y_Y_Y_Y_Y_Y_Y,Left Bank Pictures Ltd,7,SA,G/L Account Document,23-10-20,23-10-20,28-10-20,FB50,G/L Acct Pstg: Single Screen Trans.,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts,G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts,___________,_______,_,_,_,_,___________,_______,_,_,_,_,601000_605400_601500_553010_605500_606000_602800_606400_602600_602200_601800_606300,204000_605500_605100_602600_602800_602200_601800_606300,53431.09,69903.96,-53431.09,-69903.96
5385,2021,100000044,:Not assigned_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385),0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_:Not assigned_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385),0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,_______,___________,_______,___________,S_S_S_S_S_S_S_S,S_S_S_S_S_S_S_S_S_S_S_S,0000201000_0000633000_0000623000_0000617000_0000620000_0000622020_0000610000_0000642000,0000600000_0000632000_0000602000_0000516100_0000633000_0000640030_0000620000_0000644000_0000617000_0000622020_0000610075_0000642000,0000201000 : Accrd Expn_0000633000 : Prof Fee_0000623000 : Materials & Supplies_0000617000 : M&R M&E_0000620000 : Telephone Telec Expn_0000622020 : Electricity_0000610000 : T&E Airfare_0000642000 : IT Svcs Chrg Corp,0000600000 : Salaries And Wages_0000632000 : Audit Fees_0000602000 : Pens Expn_0000516100 : Duty/Levy_0000633000 : Prof Fee_0000640030 : Offsite Storage_0000620000 : Telephone Telec Expn_0000644000 : Advertising_0000617000 : M&R M&E_0000622020 : Electricity_0000610075 : T&E Taxi_0000642000 : IT Svcs Chrg Corp,Accrd Expn_Prof Fee_Materials & Supplies_M&R M&E_Telephone Telec Expn_Electricity_T&E Airfare_IT Svcs Chrg Corp,Salaries And Wages_Audit Fees_Pens Expn_Duty/Levy_Prof Fee_Offsite Storage_Telephone Telec Expn_Advertising_M&R M&E_Electricity_T&E Taxi_IT Svcs Chrg Corp,_______,___________,_Y_Y_Y_Y_Y_Y_Y,Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y,_______,_,_______,___________,|_|_|_|_|_|_|_|,_______,|_|_|_|_|_|_|_|_|_|_|_|,___________,_,_______,___________,___________,_______,_______,___________,___________,_Y_Y_Y_Y_Y_Y_Y,Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y,Left Bank Pictures Ltd,7,AB,Accounting Document,23-10-20,23-10-20,29-10-20,FB08,Reverse Document,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts,G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts,_______,___________,_,_,_,_,_______,___________,_,_,_,_,204000_605500_605100_602600_602800_602200_601800_606300,601000_605400_601500_553010_605500_606000_602800_606400_602600_602200_601800_606300,53431.09,69903.96,-53431.09,-69903.96
5385,2021,100000045,0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_:Not assigned_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_:Not assigned_0000303402:OFFICE (CC5385),0000303402:OFFICE (CC5385)_:Not assigned_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385),0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,___________,_________,___________,_________,S_S_S_S_S_S_S_S_S_S_S_S,S_S_S_S_S_S_S_S_S_S,0000600000_0000632000_0000602000_0000516100_0000633000_0000640030_0000620000_0000644000_0000617000_0000622020_0000610075_0000642000,0000600000_0000201000_0000602000_0000633000_0000623000_0000617000_0000620000_0000622020_0000610000_0000642000,0000600000 : Salaries And Wages_0000632000 : Audit Fees_0000602000 : Pens Expn_0000516100 : Duty/Levy_0000633000 : Prof Fee_0000640030 : Offsite Storage_0000620000 : Telephone Telec Expn_0000644000 : Advertising_0000617000 : M&R M&E_0000622020 : Electricity_0000610075 : T&E Taxi_0000642000 : IT Svcs Chrg Corp,0000600000 : Salaries And Wages_0000201000 : Accrd Expn_0000602000 : Pens Expn_0000633000 : Prof Fee_0000623000 : Materials & Supplies_0000617000 : M&R M&E_0000620000 : Telephone Telec Expn_0000622020 : Electricity_0000610000 : T&E Airfare_0000642000 : IT Svcs Chrg Corp,Salaries And Wages_Audit Fees_Pens Expn_Duty/Levy_Prof Fee_Offsite Storage_Telephone Telec Expn_Advertising_M&R M&E_Electricity_T&E Taxi_IT Svcs Chrg Corp,Salaries And Wages_Accrd Expn_Pens Expn_Prof Fee_Materials & Supplies_M&R M&E_Telephone Telec Expn_Electricity_T&E Airfare_IT Svcs Chrg Corp,___________,_________,Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y,Y__Y_Y_Y_Y_Y_Y_Y_Y,___________,_,___________,_________,|_|_|_|_|_|_|_|_|_|_|_|,___________,|_|_|_|_|_|_|_|_|_|,_________,_,___________,_________,_________,___________,___________,_________,_________,Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y,Y__Y_Y_Y_Y_Y_Y_Y_Y,Left Bank Pictures Ltd,7,SA,G/L Account Document,23-10-20,23-10-20,29-10-20,FB50,G/L Acct Pstg: Single Screen Trans.,BKPF,GBP,SCAINE,Stephanie Caine,Manual,G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts,G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts,___________,_________,_,_,_,_,___________,_________,_,_,_,_,601000_605400_601500_553010_605500_606000_602800_606400_602600_602200_601800_606300,601000_204000_601500_605500_605100_602600_602800_602200_601800_606300,53431.09,69903.96,-53431.09,-69903.96
5385,2021,100000046,0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385),0000303402:OFFICE (CC5385)_0000303399:MANAGEMENT (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303399:MANAGEMENT (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303403:LEGAL (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303400:ACCOUNTS (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385)_0000303402:OFFICE (CC5385),0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES_0000030527:LEFT BANK PICTURES,____,____________________________,____,____________________________,S_S_S_S_S,S_S_S_S_S_S_S_S_S_S_S_S_S_S_S_S_S_S_S_S_S_S_S_S_S_S_S_S_S,0000647030_0000623000_0000617000_0000610000_0000620000,0000600000_0000601020_0000646022_0000612000_0000632000_0000602000_0000633000_0000640030_0000646000_0000601041_0000601034_0000644000_0000613010_0000610075_0000600005_0000622020_0000623010_0000636000_0000629000_0000626000_0000610018_0000616000_0000645000_0000614000_0000621000_0000613000_0000624000_0000639000_0000642000,0000647030 : Alloc General OH_0000623000 : Materials & Supplies_0000617000 : M&R M&E_0000610000 : T&E Airfare_0000620000 : Telephone Telec Expn,0000600000 : Salaries And Wages_0000601020 : Pyrl Tax_0000646022 : ROU Bldg Op Amort_0000612000 : Rent Bldg_0000632000 : Audit Fees_0000602000 : Pens Expn_0000633000 : Prof Fee_0000640030 : Offsite Storage_0000646000 : Depr Expn_0000601041 : Medical Insrc Emp ND_0000601034 : Life Insrc Emp_0000644000 : Advertising_0000613010 : Janitorial Cntrct_0000610075 : T&E Taxi_0000600005 : Sal&WagProdFreLancer_0000622020 : Electricity_0000623010 : Comptr Supplies_0000636000 : Books & Subscr_0000629000 : Legal Fee Corp_0000626000 : Postage_0000610018 : Entertainment_0000616000 : Rent M&E_0000645000 : Bank Chrg_0000614000 : Rent Comptr HW&SW_0000621000 : Insrc Expn_0000613000 : M&R Bldg_0000624000 : Photocopy Expn_0000639000 : Refreshments_0000642000 : IT Svcs Chrg Corp,Alloc General OH_Materials & Supplies_M&R M&E_T&E Airfare_Telephone Telec Expn,Salaries And Wages_Pyrl Tax_ROU Bldg Op Amort_Rent Bldg_Audit Fees_Pens Expn_Prof Fee_Offsite Storage_Depr Expn_Medical Insrc Emp ND_Life Insrc Emp_Advertising_Janitorial Cntrct_T&E Taxi_Sal&WagProdFreLancer_Electricity_Comptr Supplies_Books & Subscr_Legal Fee Corp_Postage_Entertainment_Rent M&E_Bank Chrg_Rent Comptr HW&SW_Insrc Expn_M&R Bldg_Photocopy Expn_Refreshments_IT Svcs Chrg Corp,____,____________________________,Y_Y_Y_Y_Y,Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y,____,_,____,____________________________,|_|_|_|_|,____,|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|_|,____________________________,_,____,____________________________,____________________________,____,____,____________________________,____________________________,Y_Y_Y_Y_Y,Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y_Y,Left Bank Pictures Ltd,7,SA,G/L Account Document,23-10-20,23-10-20,29-10-20,FB01,Post Document,BKPF,GBP,SCAINE,Stephanie Caine,Regular,G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts,G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts_G/L accounts,____,____________________________,_,_,_,_,____,____________________________,_,_,_,_,608800_605100_602600_601800_602800,601000_601600_603890_603300_605400_601500_605500_606000_603700_601600_601600_606400_602400_601800_601000_602200_605100_605700_603200_602900_601800_603500_606400_603400_602300_602400_605200_605900_606300,142523.38,186463.5,-142523.38,-186463.5
